# Observation File: observation.dat column names:
# -----------------------------------------------------------------------------
# Observation Name: time [s]
# -----------------------------------------------------------------------------
# Observation Name: subsurface mass flux
# Region: west
# Functional: extensive integral
# Variable: surface-water_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: tcq cell
# Region: BTC obs
# Functional: point
# Variable: total_component_quantity
# Number of Vectors: 4
# -----------------------------------------------------------------------------
# Observation Name: tcc last column
# Region: BTC all
# Functional: extensive integral
# Variable: total_component_concentration
# Number of Vectors: 2
# -----------------------------------------------------------------------------
# Observation Name: tcc seepage
# Region: BTC seepage
# Functional: extensive integral
# Variable: total_component_concentration
# Number of Vectors: 2
# -----------------------------------------------------------------------------
# Observation Name: tcq last column
# Region: BTC all
# Functional: extensive integral
# Variable: total_component_quantity
# Number of Vectors: 4
# -----------------------------------------------------------------------------
# Observation Name: water content last column
# Region: BTC all
# Functional: extensive integral
# Variable: water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: tcq seepage cell
# Region: BTC seepage cell
# Functional: point
# Variable: total_component_quantity
# Number of Vectors: 4
# -----------------------------------------------------------------------------
# Observation Name: tcq seepage
# Region: BTC seepage
# Functional: extensive integral
# Variable: total_component_quantity
# Number of Vectors: 4
# =============================================================================
"time [s]" "subsurface mass flux" "tcq cell tracer1" "tcq cell tracer2" "tcq cell H2O_old" "tcq cell H2O_new" "tcc last column tracer1" "tcc last column tracer2" "tcc seepage tracer1" "tcc seepage tracer2" "tcq last column tracer1" "tcq last column tracer2" "tcq last column H2O_old" "tcq last column H2O_new" "water content last column" "tcq seepage cell tracer1" "tcq seepage cell tracer2" "tcq seepage cell H2O_old" "tcq seepage cell H2O_new" "tcq seepage tracer1" "tcq seepage tracer2" "tcq seepage H2O_old" "tcq seepage H2O_new"
2.556000000000e+04 9.920303457997e+03 nan nan nan nan 0.000000000000e+00 2.422562348041e-11 0.000000000000e+00 1.538752213472e-33 0.000000000000e+00 5.775637789090e-08 5.279922576969e+06 5.279922297364e+06 5.279922576969e+06 0.000000000000e+00 2.593324610014e-34 4.979761920000e+05 4.979761919459e+05 0.000000000000e+00 1.277103279494e-29 1.493928576000e+07 1.493928575935e+07
2.562000000000e+04 9.920763501711e+03 nan nan nan nan 0.000000000000e+00 2.645023095499e-11 0.000000000000e+00 1.965799830903e-33 0.000000000000e+00 6.307212934273e-08 5.279922955074e+06 5.279922583676e+06 5.279922955074e+06 0.000000000000e+00 3.520972430758e-34 4.979761920000e+05 4.979761919316e+05 0.000000000000e+00 1.631535856712e-29 1.493928576000e+07 1.493928575956e+07
2.568000000000e+04 9.921191047206e+03 nan nan nan nan 0.000000000000e+00 2.886571570292e-11 0.000000000000e+00 2.507438333921e-33 0.000000000000e+00 6.884500546307e-08 5.279922629526e+06 5.279922870252e+06 5.279922629526e+06 0.000000000000e+00 4.770368308213e-34 4.979761920000e+05 4.979761920015e+05 0.000000000000e+00 2.081074322001e-29 1.493928576000e+07 1.493928575958e+07
2.574000000000e+04 9.921618601113e+03 nan nan nan nan 0.000000000000e+00 3.148725260204e-11 0.000000000000e+00 3.193362869223e-33 0.000000000000e+00 7.511143094474e-08 5.279922303978e+06 5.279922453168e+06 5.279922303978e+06 0.000000000000e+00 6.449613971407e-34 4.979761920000e+05 4.979761920715e+05 0.000000000000e+00 2.650364468816e-29 1.493928576000e+07 1.493928575961e+07
2.580000000000e+04 9.922015451601e+03 nan nan nan nan 0.000000000000e+00 3.433113829792e-11 0.000000000000e+00 4.060687404815e-33 0.000000000000e+00 8.191051476054e-08 5.279921278099e+06 5.279922036660e+06 5.279921278099e+06 0.000000000000e+00 8.701949578042e-34 4.979761920000e+05 4.979761919873e+05 0.000000000000e+00 3.370209417920e-29 1.493928576000e+07 1.493928575951e+07
2.586000000000e+04 9.922412309344e+03 nan nan nan nan 0.000000000000e+00 3.741483555764e-11 0.000000000000e+00 5.155734300587e-33 0.000000000000e+00 8.928418393066e-08 5.279920252222e+06 5.279920919815e+06 5.279920252222e+06 0.000000000000e+00 1.171680587039e-33 4.979761920000e+05 4.979761919102e+05 0.000000000000e+00 4.279054889950e-29 1.493928576000e+07 1.493928575945e+07
2.592000000000e+04 9.922780222031e+03 nan nan nan nan 0.000000000000e+00 4.075708229805e-11 0.000000000000e+00 6.536227537446e-33 0.000000000000e+00 9.727741673480e-08 5.279918531726e+06 5.279919803862e+06 5.279918531726e+06 0.000000000000e+00 1.574418178342e-33 4.979761920000e+05 4.979761920168e+05 0.000000000000e+00 5.424809498572e-29 1.493928576000e+07 1.493928575952e+07
2.598000000000e+04 9.923148140947e+03 nan nan nan nan 0.000000000000e+00 4.437793942914e-11 0.000000000000e+00 8.274001467380e-33 0.000000000000e+00 1.059383897749e-07 5.279916811231e+06 5.279917993288e+06 5.279916811231e+06 0.000000000000e+00 2.111338035144e-33 4.979761920000e+05 4.979761921444e+05 0.000000000000e+00 6.867092905547e-29 1.493928576000e+07 1.493928575958e+07
2.604000000000e+04 9.923489006166e+03 nan nan nan nan 0.000000000000e+00 4.829891491966e-11 0.000000000000e+00 1.045831105109e-32 0.000000000000e+00 1.153187422027e-07 5.279914403790e+06 5.279916183805e+06 5.279914403790e+06 0.000000000000e+00 2.825728752025e-33 4.979761920000e+05 4.979761919927e+05 0.000000000000e+00 8.679983186621e-29 1.493928576000e+07 1.493928575951e+07
2.610000000000e+04 9.923829876733e+03 nan nan nan nan 0.000000000000e+00 5.254301526817e-11 0.000000000000e+00 1.319990812224e-32 0.000000000000e+00 1.254737371079e-07 5.279911996350e+06 5.279913687372e+06 5.279911996350e+06 0.000000000000e+00 3.774388867855e-33 4.979761920000e+05 4.979761918410e+05 0.000000000000e+00 1.095539996911e-28 1.493928576000e+07 1.493928575946e+07
2.616000000000e+04 9.924145425890e+03 nan nan nan nan 0.000000000000e+00 5.713488639896e-11 0.000000000000e+00 1.663600890072e-32 0.000000000000e+00 1.364625603416e-07 5.279908911154e+06 5.279911192221e+06 5.279908911154e+06 0.000000000000e+00 5.031695460858e-33 4.979761920000e+05 4.979761919380e+05 0.000000000000e+00 1.380722727076e-28 1.493928576000e+07 1.493928575947e+07
2.622000000000e+04 9.924460979623e+03 nan nan nan nan 0.000000000000e+00 6.210086888049e-11 0.000000000000e+00 2.093639335897e-32 0.000000000000e+00 1.483484973027e-07 5.279905825961e+06 5.279908019310e+06 5.279905825961e+06 0.000000000000e+00 6.694865581651e-33 4.979761920000e+05 4.979761920142e+05 0.000000000000e+00 1.737637573186e-28 1.493928576000e+07 1.493928575949e+07
2.628000000000e+04 9.924753017050e+03 nan nan nan nan 0.000000000000e+00 6.746915763312e-11 0.000000000000e+00 2.631081778253e-32 0.000000000000e+00 1.611992702979e-07 5.279902073371e+06 5.279904847817e+06 5.279902073371e+06 0.000000000000e+00 8.890723284392e-33 4.979761920000e+05 4.979761919706e+05 0.000000000000e+00 2.183693474625e-28 1.493928576000e+07 1.493928575951e+07
2.634000000000e+04 9.925045058401e+03 nan nan nan nan 0.000000000000e+00 7.326986098467e-11 0.000000000000e+00 3.301808998867e-32 0.000000000000e+00 1.750872318253e-07 5.279898320787e+06 5.279901008923e+06 5.279898320787e+06 0.000000000000e+00 1.178441806990e-32 4.979761920000e+05 4.979761919691e+05 0.000000000000e+00 2.740370453278e-28 1.493928576000e+07 1.493928575953e+07
2.640000000000e+04 9.925315178465e+03 nan nan nan nan 0.000000000000e+00 7.953518137641e-11 0.000000000000e+00 4.137706896989e-32 0.000000000000e+00 1.900897448031e-07 5.279893912073e+06 5.279897171541e+06 5.279893912073e+06 0.000000000000e+00 1.559059754324e-32 4.979761920000e+05 4.979761920125e+05 0.000000000000e+00 3.434132540291e-28 1.493928576000e+07 1.493928575971e+07
2.646000000000e+04 9.925585301887e+03 nan nan nan nan 0.000000000000e+00 8.629947831600e-11 0.000000000000e+00 5.178009400544e-32 0.000000000000e+00 2.062893934835e-07 5.279889503368e+06 5.279892678027e+06 5.279889503368e+06 0.000000000000e+00 2.058774949973e-32 4.979761920000e+05 4.979761920699e+05 0.000000000000e+00 4.297542339039e-28 1.493928576000e+07 1.493928575990e+07
2.652000000000e+04 9.925835162017e+03 nan nan nan nan 0.000000000000e+00 9.359947249254e-11 0.000000000000e+00 6.470921853988e-32 0.000000000000e+00 2.237744113062e-07 5.279884450387e+06 5.279888186092e+06 5.279884450387e+06 0.000000000000e+00 2.713651586030e-32 4.979761920000e+05 4.979761920007e+05 0.000000000000e+00 5.370608372631e-28 1.493928576000e+07 1.493928575932e+07
2.658000000000e+04 9.926085025012e+03 nan nan nan nan 0.000000000000e+00 1.014743126366e-10 0.000000000000e+00 8.075597394652e-32 0.000000000000e+00 2.426389105809e-07 5.279879397417e+06 5.279883049879e+06 5.279879397417e+06 0.000000000000e+00 3.570311748098e-32 4.979761920000e+05 4.979761919596e+05 0.000000000000e+00 6.702425397857e-28 1.493928576000e+07 1.493928575872e+07
2.664000000000e+04 9.926315915013e+03 nan nan nan nan 0.000000000000e+00 1.099658057076e-10 0.000000000000e+00 1.006451998507e-31 0.000000000000e+00 2.629833631941e-07 5.279873712395e+06 5.279877915288e+06 5.279873712395e+06 0.000000000000e+00 4.688916217393e-32 4.979761920000e+05 4.979761919946e+05 0.000000000000e+00 8.353152227452e-28 1.493928576000e+07 1.493928575951e+07
2.670000000000e+04 9.926546807466e+03 nan nan nan nan 0.000000000000e+00 1.191184876122e-10 0.000000000000e+00 1.252639780326e-31 0.000000000000e+00 2.849148501979e-07 5.279868027387e+06 5.279872148646e+06 5.279868027387e+06 0.000000000000e+00 6.146963802662e-32 4.979761920000e+05 4.979761920436e+05 0.000000000000e+00 1.039641312924e-27 1.493928576000e+07 1.493928576032e+07
2.676000000000e+04 9.926760199692e+03 nan nan nan nan 0.000000000000e+00 1.289798824025e-10 0.000000000000e+00 1.556964310819e-31 0.000000000000e+00 3.085476011121e-07 5.279861722791e+06 5.279866383649e+06 5.279861722791e+06 0.000000000000e+00 8.044109425483e-32 4.979761920000e+05 4.979761920176e+05 0.000000000000e+00 1.292218597636e-27 1.493928576000e+07 1.493928575959e+07
2.682000000000e+04 9.926973594013e+03 nan nan nan nan 0.000000000000e+00 1.396005767335e-10 0.000000000000e+00 1.932658593635e-31 0.000000000000e+00 3.340032645399e-07 5.279855418210e+06 5.279859999060e+06 5.279855418210e+06 0.000000000000e+00 1.050828396345e-31 4.979761920000e+05 4.979761920126e+05 0.000000000000e+00 1.604029944824e-27 1.493928576000e+07 1.493928575886e+07
2.688000000000e+04 9.927170528305e+03 nan nan nan nan 0.000000000000e+00 1.510345113044e-10 0.000000000000e+00 2.395852940200e-31 0.000000000000e+00 3.614115123535e-07 5.279848506546e+06 5.279853616102e+06 5.279848506546e+06 0.000000000000e+00 1.370342910242e-31 4.979761920000e+05 4.979761920107e+05 0.000000000000e+00 1.988462872921e-27 1.493928576000e+07 1.493928575960e+07
2.694000000000e+04 9.927367464381e+03 nan nan nan nan 0.000000000000e+00 1.633390588541e-10 0.000000000000e+00 2.966185545429e-31 0.000000000000e+00 3.909103324325e-07 5.279841594902e+06 5.279846626059e+06 5.279841594902e+06 0.000000000000e+00 1.783928910945e-31 4.979761920000e+05 4.979761920018e+05 0.000000000000e+00 2.461816304464e-27 1.493928576000e+07 1.493928576039e+07
2.700000000000e+04 9.927549097138e+03 nan nan nan nan 0.000000000000e+00 1.765753514165e-10 0.000000000000e+00 3.667533212059e-31 0.000000000000e+00 4.226467046433e-07 5.279834088573e+06 5.279839637663e+06 5.279834088573e+06 0.000000000000e+00 2.318374560870e-31 4.979761920000e+05 4.979761920434e+05 0.000000000000e+00 3.043907038291e-27 1.493928576000e+07 1.493928575937e+07
2.706000000000e+04 9.927730731413e+03 nan nan nan nan 0.000000000000e+00 1.908083615288e-10 0.000000000000e+00 4.528891637987e-31 0.000000000000e+00 4.567769167036e-07 5.279826582268e+06 5.279832054582e+06 5.279826582268e+06 0.000000000000e+00 3.007838024590e-31 4.979761920000e+05 4.979761920850e+05 0.000000000000e+00 3.758800353109e-27 1.493928576000e+07 1.493928575833e+07
2.712000000000e+04 9.927897965930e+03 nan nan nan nan 0.000000000000e+00 2.061072692375e-10 0.000000000000e+00 5.585426440818e-31 0.000000000000e+00 4.934673195335e-07 5.279818493555e+06 5.279824473082e+06 5.279818493555e+06 0.000000000000e+00 3.895801576422e-31 4.979761920000e+05 4.979761919672e+05 0.000000000000e+00 4.635682316158e-27 1.493928576000e+07 1.493928575945e+07
2.718000000000e+04 9.928065201726e+03 nan nan nan nan 0.000000000000e+00 2.225455460851e-10 0.000000000000e+00 6.879736229778e-31 0.000000000000e+00 5.328946671971e-07 5.279810404870e+06 5.279816309178e+06 5.279810404870e+06 0.000000000000e+00 5.037529146131e-31 4.979761920000e+05 4.979761918424e+05 0.000000000000e+00 5.709908082782e-27 1.493928576000e+07 1.493928576052e+07
2.724000000000e+04 9.928218846386e+03 nan nan nan nan 0.000000000000e+00 2.402013661968e-10 0.000000000000e+00 8.463357066806e-31 0.000000000000e+00 5.752469599203e-07 5.279801745735e+06 5.279808146861e+06 5.279801745735e+06 0.000000000000e+00 6.503142161819e-31 4.979761920000e+05 4.979761919760e+05 0.000000000000e+00 7.024250539441e-27 1.493928576000e+07 1.493928575936e+07
2.730000000000e+04 9.928372492133e+03 nan nan nan nan 0.000000000000e+00 2.591576924424e-10 0.000000000000e+00 1.039856610203e-30 0.000000000000e+00 6.207238089073e-07 5.279793086631e+06 5.279799414094e+06 5.279793086631e+06 0.000000000000e+00 8.381475303620e-31 4.979761920000e+05 4.979761920886e+05 0.000000000000e+00 8.630397249581e-27 1.493928576000e+07 1.493928575819e+07
2.736000000000e+04 9.928513225958e+03 nan nan nan nan 0.000000000000e+00 2.795027363869e-10 0.000000000000e+00 1.276052497936e-30 0.000000000000e+00 6.695373761351e-07 5.279783868774e+06 5.279790682845e+06 5.279783868774e+06 0.000000000000e+00 1.078488718366e-30 4.979761920000e+05 4.979761919584e+05 0.000000000000e+00 1.059072939523e-26 1.493928576000e+07 1.493928575967e+07
2.742000000000e+04 9.928653960695e+03 nan nan nan nan 0.000000000000e+00 3.013300458462e-10 0.000000000000e+00 1.563984359092e-30 0.000000000000e+00 7.219127646968e-07 5.279774650952e+06 5.279781392843e+06 5.279774650952e+06 0.000000000000e+00 1.385527220923e-30 4.979761920000e+05 4.979761918142e+05 0.000000000000e+00 1.298044959147e-26 1.493928576000e+07 1.493928576110e+07
2.748000000000e+04 9.928782456132e+03 nan nan nan nan 0.000000000000e+00 3.247390189640e-10 0.000000000000e+00 1.914561978467e-30 0.000000000000e+00 7.780890653411e-07 5.279764885677e+06 5.279772104330e+06 5.279764885677e+06 0.000000000000e+00 1.777153777812e-30 4.979761920000e+05 4.979761919847e+05 0.000000000000e+00 1.589010472308e-26 1.493928576000e+07 1.493928575942e+07
2.754000000000e+04 9.928910952336e+03 nan nan nan nan 0.000000000000e+00 3.498349921710e-10 0.000000000000e+00 2.340906694690e-30 0.000000000000e+00 8.383197727921e-07 5.279755120442e+06 5.279762268365e+06 5.279755120442e+06 0.000000000000e+00 2.275891898158e-30 4.979761920000e+05 4.979761921623e+05 0.000000000000e+00 1.942859669415e-26 1.493928576000e+07 1.493928575771e+07
2.760000000000e+04 9.929027702693e+03 nan nan nan nan 0.000000000000e+00 3.767298141870e-10 0.000000000000e+00 2.858780552257e-30 0.000000000000e+00 9.028739499593e-07 5.279744818654e+06 5.279752433827e+06 5.279744818654e+06 0.000000000000e+00 2.910052831953e-30 4.979761920000e+05 4.979761919910e+05 0.000000000000e+00 2.372674421961e-26 1.493928576000e+07 1.493928575924e+07
2.766000000000e+04 9.929144453677e+03 nan nan nan nan 0.000000000000e+00 4.055419331252e-10 0.000000000000e+00 3.487097342313e-30 0.000000000000e+00 9.720366704067e-07 5.279734516909e+06 5.279742062739e+06 5.279734516909e+06 0.000000000000e+00 3.715170115875e-30 4.979761920000e+05 4.979761918057e+05 0.000000000000e+00 2.894152426097e-26 1.493928576000e+07 1.493928576076e+07
2.772000000000e+04 9.929249888811e+03 nan nan nan nan 0.000000000000e+00 4.363970368213e-10 0.000000000000e+00 4.248525824702e-30 0.000000000000e+00 1.046110312224e-06 5.279723689082e+06 5.279731693040e+06 5.279723689082e+06 0.000000000000e+00 4.735772831155e-30 4.979761920000e+05 4.979761919706e+05 0.000000000000e+00 3.526107852998e-26 1.493928576000e+07 1.493928575925e+07
2.778000000000e+04 9.929355324456e+03 nan nan nan nan 0.000000000000e+00 4.694281375407e-10 0.000000000000e+00 5.170206534868e-30 0.000000000000e+00 1.125415026511e-06 5.279712861304e+06 5.279720797262e+06 5.279712861304e+06 0.000000000000e+00 6.027581352214e-30 4.979761920000e+05 4.979761921356e+05 0.000000000000e+00 4.291066270145e-26 1.493928576000e+07 1.493928575771e+07
2.784000000000e+04 9.929449822699e+03 nan nan nan nan 0.000000000000e+00 5.047762856684e-10 0.000000000000e+00 6.284596061200e-30 0.000000000000e+00 1.210290174015e-06 5.279701517511e+06 5.279709902796e+06 5.279701517511e+06 0.000000000000e+00 7.660213468652e-30 4.979761920000e+05 4.979761919767e+05 0.000000000000e+00 5.215965358024e-26 1.493928576000e+07 1.493928575947e+07
2.790000000000e+04 9.929544321354e+03 nan nan nan nan 0.000000000000e+00 5.425906501429e-10 0.000000000000e+00 7.630468256291e-30 0.000000000000e+00 1.301094819133e-06 5.279690173771e+06 5.279698492319e+06 5.279690173771e+06 0.000000000000e+00 9.720525690204e-30 4.979761920000e+05 4.979761918039e+05 0.000000000000e+00 6.332985875741e-26 1.493928576000e+07 1.493928576123e+07
2.796000000000e+04 9.929628262075e+03 nan nan nan nan 0.000000000000e+00 5.830293132598e-10 0.000000000000e+00 9.254090939555e-30 0.000000000000e+00 1.398209323679e-06 5.279678323591e+06 5.279687083136e+06 5.279678323591e+06 0.000000000000e+00 1.231671874394e-29 4.979761920000e+05 4.979761920129e+05 0.000000000000e+00 7.680528277502e-26 1.493928576000e+07 1.493928575964e+07
2.802000000000e+04 9.929712203121e+03 nan nan nan nan 0.000000000000e+00 6.262593445515e-10 0.000000000000e+00 1.121061851370e-29 0.000000000000e+00 1.502035865424e-06 5.279666473468e+06 5.279675167513e+06 5.279666473468e+06 0.000000000000e+00 1.558339156186e-29 4.979761920000e+05 4.979761922148e+05 0.000000000000e+00 9.304368529025e-26 1.493928576000e+07 1.493928575804e+07
2.808000000000e+04 9.929785781496e+03 nan nan nan nan 0.000000000000e+00 6.724576852462e-10 0.000000000000e+00 1.356572523391e-29 0.000000000000e+00 1.613000204716e-06 5.279654126087e+06 5.279663253089e+06 5.279654126087e+06 0.000000000000e+00 1.968773313024e-29 4.979761920000e+05 4.979761919650e+05 0.000000000000e+00 1.125901365617e-25 1.493928576000e+07 1.493928575934e+07
2.814000000000e+04 9.929859360128e+03 nan nan nan nan 0.000000000000e+00 7.218112128703e-10 0.000000000000e+00 1.639753453940e-29 0.000000000000e+00 1.731552226071e-06 5.279641778768e+06 5.279650841411e+06 5.279641778768e+06 0.000000000000e+00 2.483712407677e-29 4.979761920000e+05 4.979761917222e+05 0.000000000000e+00 1.360930301353e-25 1.493928576000e+07 1.493928576062e+07
2.820000000000e+04 9.929922847590e+03 nan nan nan nan 0.000000000000e+00 7.745177247666e-10 0.000000000000e+00 1.979887695915e-29 0.000000000000e+00 1.858167894875e-06 5.279628942883e+06 5.279638430932e+06 5.279628942883e+06 0.000000000000e+00 3.128842206020e-29 4.979761920000e+05 4.979761920301e+05 0.000000000000e+00 1.643228225666e-25 1.493928576000e+07 1.493928575933e+07
2.826000000000e+04 9.929986335236e+03 nan nan nan nan 0.000000000000e+00 8.307859901697e-10 0.000000000000e+00 2.387995214277e-29 0.000000000000e+00 1.993349819847e-06 5.279616107066e+06 5.279625531891e+06 5.279616107066e+06 0.000000000000e+00 3.935932792880e-29 4.979761920000e+05 4.979761923449e+05 0.000000000000e+00 1.981941272200e-25 1.493928576000e+07 1.493928575800e+07
2.832000000000e+04 9.930039879363e+03 nan nan nan nan 0.000000000000e+00 8.908368431298e-10 0.000000000000e+00 2.877143791269e-29 0.000000000000e+00 2.137629418679e-06 5.279602791009e+06 5.279612633947e+06 5.279602791009e+06 0.000000000000e+00 4.944223026955e-29 4.979761920000e+05 4.979761919934e+05 0.000000000000e+00 2.387915181688e-25 1.493928576000e+07 1.493928575970e+07
2.838000000000e+04 9.930093423621e+03 nan nan nan nan 0.000000000000e+00 9.549032182432e-10 0.000000000000e+00 3.462814933544e-29 0.000000000000e+00 2.291567498520e-06 5.279589475026e+06 5.279599255767e+06 5.279589475026e+06 0.000000000000e+00 6.202110853962e-29 4.979761920000e+05 4.979761916419e+05 0.000000000000e+00 2.873998990345e-25 1.493928576000e+07 1.493928576141e+07
2.844000000000e+04 9.930137335340e+03 nan nan nan nan 0.000000000000e+00 1.023231364356e-09 0.000000000000e+00 4.163330331613e-29 0.000000000000e+00 2.455756651160e-06 5.279575686678e+06 5.279585878675e+06 5.279575686678e+06 0.000000000000e+00 7.769206239914e-29 4.979761920000e+05 4.979761920130e+05 0.000000000000e+00 3.455398974291e-25 1.493928576000e+07 1.493928575958e+07
2.850000000000e+04 9.930181247148e+03 nan nan nan nan 0.000000000000e+00 1.096080859475e-09 0.000000000000e+00 5.000352823346e-29 0.000000000000e+00 2.630821847812e-06 5.279561898410e+06 5.279572029223e+06 5.279561898410e+06 0.000000000000e+00 9.718830433378e-29 4.979761920000e+05 4.979761923840e+05 0.000000000000e+00 4.150094429377e-25 1.493928576000e+07 1.493928575776e+07
2.856000000000e+04 9.930215478554e+03 nan nan nan nan 0.000000000000e+00 1.173725957766e-09 0.000000000000e+00 5.999469098564e-29 0.000000000000e+00 2.817423086409e-06 5.279547645251e+06 5.279558180799e+06 5.279547645251e+06 0.000000000000e+00 1.214104309624e-28 4.979761920000e+05 4.979761920206e+05 0.000000000000e+00 4.979321292874e-25 1.493928576000e+07 1.493928575970e+07
2.862000000000e+04 9.930249710014e+03 nan nan nan nan 0.000000000000e+00 1.256455578358e-09 0.000000000000e+00 7.190873102015e-29 0.000000000000e+00 3.016255995895e-06 5.279533392176e+06 5.279543867489e+06 5.279533392176e+06 0.000000000000e+00 1.514631863679e-28 4.979761920000e+05 4.979761916431e+05 0.000000000000e+00 5.968139340828e-25 1.493928576000e+07 1.493928576160e+07
2.868000000000e+04 9.930274626237e+03 nan nan nan nan 0.000000000000e+00 1.344574799442e-09 0.000000000000e+00 8.610159302358e-29 0.000000000000e+00 3.228054760369e-06 5.279518681346e+06 5.279529555171e+06 5.279518681346e+06 0.000000000000e+00 1.886998636860e-28 4.979761920000e+05 4.979761919705e+05 0.000000000000e+00 7.146090569836e-25 1.493928576000e+07 1.493928575946e+07
2.874000000000e+04 9.930299542488e+03 nan nan nan nan 0.000000000000e+00 1.438404814910e-09 0.000000000000e+00 1.029925131854e-28 0.000000000000e+00 3.453592727114e-06 5.279503970605e+06 5.279514785101e+06 5.279503970605e+06 0.000000000000e+00 2.347760774480e-28 4.979761920000e+05 4.979761923189e+05 0.000000000000e+00 8.547969920095e-25 1.493928576000e+07 1.493928575733e+07
2.880000000000e+04 9.930315080388e+03 nan nan nan nan 0.000000000000e+00 1.538284590622e-09 0.000000000000e+00 1.230747778405e-28 0.000000000000e+00 3.693685634457e-06 5.279488808870e+06 5.279500015974e+06 5.279488808870e+06 0.000000000000e+00 2.917145387299e-28 4.979761920000e+05 4.979761919616e+05 0.000000000000e+00 1.021471820004e-24 1.493928576000e+07 1.493928575936e+07
2.886000000000e+04 9.930330618300e+03 nan nan nan nan 0.000000000000e+00 1.644570781847e-09 0.000000000000e+00 1.469282990726e-28 0.000000000000e+00 3.949192216428e-06 5.279473647231e+06 5.279484795856e+06 5.279473647231e+06 0.000000000000e+00 3.619833213244e-28 4.979761920000e+05 4.979761916252e+05 0.000000000000e+00 1.219446581154e-24 1.493928576000e+07 1.493928576140e+07
2.892000000000e+04 9.930337009268e+03 nan nan nan nan 0.000000000000e+00 1.757639568335e-09 0.000000000000e+00 1.752341541273e-28 0.000000000000e+00 4.221017763863e-06 5.279458041027e+06 5.279469576662e+06 5.279458041027e+06 0.000000000000e+00 4.485898806718e-28 4.979761920000e+05 4.979761920212e+05 0.000000000000e+00 1.454373946344e-24 1.493928576000e+07 1.493928575969e+07
2.898000000000e+04 9.930343400237e+03 nan nan nan nan 0.000000000000e+00 1.877886524450e-09 0.000000000000e+00 2.087915496068e-28 0.000000000000e+00 4.510114717106e-06 5.279442434924e+06 5.279453912907e+06 5.279442434924e+06 0.000000000000e+00 5.551943473393e-28 4.979761920000e+05 4.979761924102e+05 0.000000000000e+00 1.732887013250e-24 1.493928576000e+07 1.493928575802e+07
2.904000000000e+04 9.930340749397e+03 nan nan nan nan 0.000000000000e+00 2.005728651323e-09 0.000000000000e+00 2.485373987686e-28 0.000000000000e+00 4.817486592685e-06 5.279426390349e+06 5.279438250019e+06 5.279426390349e+06 0.000000000000e+00 6.862452839768e-28 4.979761920000e+05 4.979761919664e+05 0.000000000000e+00 2.062761790140e-24 1.493928576000e+07 1.493928575950e+07
2.910000000000e+04 9.930338098565e+03 nan nan nan nan 0.000000000000e+00 2.141604190267e-09 0.000000000000e+00 2.955691312929e-28 0.000000000000e+00 5.144188553560e-06 5.279410345880e+06 5.279422148664e+06 5.279410345880e+06 0.000000000000e+00 8.471429167974e-28 4.979761920000e+05 4.979761915226e+05 0.000000000000e+00 2.453106507899e-24 1.493928576000e+07 1.493928576096e+07
2.916000000000e+04 9.930326474050e+03 nan nan nan nan 0.000000000000e+00 2.285974872102e-09 0.000000000000e+00 3.511709630249e-28 0.000000000000e+00 5.491331736742e-06 5.279393868798e+06 5.279406048167e+06 5.279393868798e+06 0.000000000000e+00 1.044434208054e-27 4.979761920000e+05 4.979761919629e+05 0.000000000000e+00 2.914579648468e-24 1.493928576000e+07 1.493928575961e+07
2.922000000000e+04 9.930314849541e+03 nan nan nan nan 0.000000000000e+00 2.439325663245e-09 0.000000000000e+00 4.168444493605e-28 0.000000000000e+00 5.860083789020e-06 5.279377391828e+06 5.279389515064e+06 5.279377391828e+06 0.000000000000e+00 1.286046797863e-27 4.979761920000e+05 4.979761923962e+05 0.000000000000e+00 3.459643525815e-24 1.493928576000e+07 1.493928575827e+07
2.928000000000e+04 9.930294408648e+03 nan nan nan nan 0.000000000000e+00 2.602167253880e-09 0.000000000000e+00 4.943436101029e-28 0.000000000000e+00 6.251673633331e-06 5.279360487783e+06 5.279372982767e+06 5.279360487783e+06 0.000000000000e+00 1.581567912444e-27 4.979761920000e+05 4.979761920158e+05 0.000000000000e+00 4.102855808310e-24 1.493928576000e+07 1.493928575957e+07
2.934000000000e+04 9.930273967767e+03 nan nan nan nan 0.000000000000e+00 2.775035725025e-09 0.000000000000e+00 5.857157274211e-28 0.000000000000e+00 6.667391956774e-06 5.279343583856e+06 5.279356023400e+06 5.279343583856e+06 0.000000000000e+00 1.942578161137e-27 4.979761920000e+05 4.979761916355e+05 0.000000000000e+00 4.861208125594e-24 1.493928576000e+07 1.493928576088e+07
2.940000000000e+04 9.930244816192e+03 nan nan nan nan 0.000000000000e+00 2.958495299541e-09 0.000000000000e+00 6.933481536349e-28 0.000000000000e+00 7.108596457485e-06 5.279326258195e+06 5.279339064848e+06 5.279326258195e+06 0.000000000000e+00 2.383048463042e-27 4.979761920000e+05 4.979761920116e+05 0.000000000000e+00 5.754514554622e-24 1.493928576000e+07 1.493928575947e+07
