# Observation File: observation.dat column names:
# -----------------------------------------------------------------------------
# Observation Name: time [s]
# -----------------------------------------------------------------------------
# Observation Name: subsurface mass flux
# Region: west
# Functional: extensive integral
# Variable: surface-water_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: total component concentration
# Region: BTC obs
# Functional: point
# Variable: total_component_concentration
# Number of Vectors: 2
# -----------------------------------------------------------------------------
# Observation Name: tcc last column
# Region: BTC all
# Functional: extensive integral
# Variable: total_component_concentration
# Number of Vectors: 2
# -----------------------------------------------------------------------------
# Observation Name: tcc seepage
# Region: BTC seepage
# Functional: extensive integral
# Variable: total_component_concentration
# Number of Vectors: 2
# -----------------------------------------------------------------------------
# Observation Name: tcq last column
# Region: BTC all
# Functional: extensive integral
# Variable: total_component_quantity
# Number of Vectors: 4
# -----------------------------------------------------------------------------
# Observation Name: water content last column
# Region: BTC all
# Functional: extensive integral
# Variable: water_content
# Number of Vectors: 1
# =============================================================================
"time [s]" "subsurface mass flux" "total component concentration tracer1" "total component concentration tracer2" "tcc last column tracer1" "tcc last column tracer2" "tcc seepage tracer1" "tcc seepage tracer2" "tcq last column tracer1" "tcq last column tracer2" "tcq last column H2O_old" "tcq last column H2O_new" "water content last column"
4.554000000000e+04 0.000000000000e+00 nan nan 1.436649139382e+00 2.007395560409e-01 4.092337165066e-01 3.879540818884e-01 1.771368441402e+02 3.571734818569e+01 4.955515047347e+05 4.955515046846e+05 4.955515047347e+05
4.560000000000e+04 0.000000000000e+00 nan nan 1.434058799755e+00 2.015284478990e-01 4.072027039709e-01 3.897270119133e-01 1.767903845060e+02 3.585225777009e+01 4.955515047644e+05 4.955515047370e+05 4.955515047644e+05
4.566000000000e+04 0.000000000000e+00 nan nan 1.431479035466e+00 2.023169889969e-01 4.051872241438e-01 3.914990201212e-01 1.764453997680e+02 3.598707135046e+01 4.955515047942e+05 4.955515047652e+05 4.955515047942e+05
4.572000000000e+04 0.000000000000e+00 nan nan 1.428909779216e+00 2.031051709633e-01 4.031871173584e-01 3.932700771018e-01 1.761018802504e+02 3.612178754571e+01 4.955515048240e+05 4.955515047932e+05 4.955515048240e+05
4.578000000000e+04 0.000000000000e+00 nan nan 1.426350964303e+00 2.038929855909e-01 4.012022260217e-01 3.950401537888e-01 1.757598163662e+02 3.625640500962e+01 4.955515048538e+05 4.955515048214e+05 4.955515048538e+05
4.584000000000e+04 0.000000000000e+00 nan nan 1.423802524608e+00 2.046804247684e-01 3.992323946029e-01 3.968092214636e-01 1.754191986149e+02 3.639092241444e+01 4.955515048835e+05 4.955515048496e+05 4.955515048835e+05
4.590000000000e+04 0.000000000000e+00 nan nan 1.421264394585e+00 2.054674804691e-01 3.972774696323e-01 3.985772517933e-01 1.750800175805e+02 3.652533844850e+01 4.955515049133e+05 4.955515048777e+05 4.955515049133e+05
4.596000000000e+04 0.000000000000e+00 nan nan 1.418736509257e+00 2.062541447615e-01 3.953372996720e-01 4.003442168329e-01 1.747422639307e+02 3.665965181829e+01 4.955515049431e+05 4.955515049059e+05 4.955515049431e+05
4.602000000000e+04 0.000000000000e+00 nan nan 1.416218804205e+00 2.070404098070e-01 3.934117352575e-01 4.021100889927e-01 1.744059284157e+02 3.679386124785e+01 4.955515049729e+05 4.955515049340e+05 4.955515049729e+05
4.608000000000e+04 0.000000000000e+00 nan nan 1.413711215564e+00 2.078262678531e-01 3.915006288411e-01 4.038748410016e-01 1.740710018672e+02 3.692796547730e+01 4.955515050026e+05 4.955515049621e+05 4.955515050026e+05
4.614000000000e+04 0.000000000000e+00 nan nan 1.411213680016e+00 2.086117112287e-01 3.896038347271e-01 4.056384458594e-01 1.737374751974e+02 3.706196326174e+01 4.955515050324e+05 4.955515049903e+05 4.955515050324e+05
4.620000000000e+04 0.000000000000e+00 nan nan 1.408726134783e+00 2.093967323408e-01 3.877212090212e-01 4.074008768037e-01 1.734053393978e+02 3.719585337070e+01 4.955515050622e+05 4.955515050184e+05 4.955515050622e+05
4.626000000000e+04 0.000000000000e+00 nan nan 1.406248517620e+00 2.101813236729e-01 3.858526095912e-01 4.091621072911e-01 1.730745855384e+02 3.732963458762e+01 4.955515050920e+05 4.955515050464e+05 4.955515050920e+05
4.632000000000e+04 0.000000000000e+00 nan nan 1.403780766813e+00 2.109654777831e-01 3.839978960295e-01 4.109221109804e-01 1.727452047671e+02 3.746330570968e+01 4.955515051217e+05 4.955515050745e+05 4.955515051217e+05
4.638000000000e+04 0.000000000000e+00 nan nan 1.401322821170e+00 2.117491873040e-01 3.821569296338e-01 4.126808617382e-01 1.724171883085e+02 3.759686554759e+01 4.955515051515e+05 4.955515051026e+05 4.955515051515e+05
4.644000000000e+04 0.000000000000e+00 nan nan 1.398874620015e+00 2.125324449413e-01 3.803295733908e-01 4.144383336492e-01 1.720905274631e+02 3.773031292539e+01 4.955515051813e+05 4.955515051306e+05 4.955515051813e+05
4.650000000000e+04 0.000000000000e+00 nan nan 1.396436107869e+00 2.133152473869e-01 3.785157610647e-01 4.161945460785e-01 1.717652144095e+02 3.786364729121e+01 4.955515050004e+05 4.955515051725e+05 4.955515050004e+05
4.656000000000e+04 0.000000000000e+00 nan nan 1.394007217602e+00 2.140975831994e-01 3.767152514407e-01 4.179494031393e-01 1.714412393153e+02 3.799686686865e+01 4.955515049083e+05 4.955515049965e+05 4.955515049083e+05
4.662000000000e+04 0.000000000000e+00 nan nan 1.391587892870e+00 2.148794451800e-01 3.749279550261e-01 4.197029099579e-01 1.711185941789e+02 3.812997041115e+01 4.955515048163e+05 4.955515049095e+05 4.955515048163e+05
4.668000000000e+04 0.000000000000e+00 nan nan 1.389178075095e+00 2.156608267986e-01 3.731537407509e-01 4.214550414671e-01 1.707972706145e+02 3.826295690136e+01 4.955515047242e+05 4.955515048225e+05 4.955515047242e+05
4.674000000000e+04 0.000000000000e+00 nan nan 1.386777706161e+00 2.164417213434e-01 3.713924792810e-01 4.232057728647e-01 1.704772603006e+02 3.839582527588e+01 4.955515046321e+05 4.955515047355e+05 4.955515046321e+05
4.680000000000e+04 0.000000000000e+00 nan nan 1.384386728417e+00 2.172221221273e-01 3.696440429204e-01 4.249550795702e-01 1.701585549835e+02 3.852857447390e+01 4.955515045400e+05 4.955515046484e+05 4.955515045400e+05
4.686000000000e+04 0.000000000000e+00 nan nan 1.382005084690e+00 2.180020225245e-01 3.679083054965e-01 4.267029371042e-01 1.698411464790e+02 3.866120344506e+01 4.955515044480e+05 4.955515045613e+05 4.955515044480e+05
4.692000000000e+04 0.000000000000e+00 nan nan 1.379632718275e+00 2.187814159378e-01 3.661851423210e-01 4.284493210667e-01 1.695250266708e+02 3.879371114247e+01 4.955515043559e+05 4.955515044742e+05 4.955515043559e+05
4.698000000000e+04 0.000000000000e+00 nan nan 1.377269572929e+00 2.195602957953e-01 3.644744302024e-01 4.301942071889e-01 1.692101875109e+02 3.892609652247e+01 4.955515042638e+05 4.955515043872e+05 4.955515042638e+05
4.704000000000e+04 0.000000000000e+00 nan nan 1.374915592875e+00 2.203386555604e-01 3.627760474746e-01 4.319375714151e-01 1.688966210185e+02 3.905835854683e+01 4.955515041718e+05 4.955515043002e+05 4.955515041718e+05
4.710000000000e+04 0.000000000000e+00 nan nan 1.372570722791e+00 2.211164887429e-01 3.610898740257e-01 4.336793899872e-01 1.685843192799e+02 3.919049618525e+01 4.955515040797e+05 4.955515042132e+05 4.955515040797e+05
4.716000000000e+04 0.000000000000e+00 nan nan 1.370234906557e+00 2.218937813530e-01 3.594156850309e-01 4.354195616901e-01 1.682732738534e+02 3.932250721039e+01 4.955515043974e+05 4.955515040974e+05 4.955515043974e+05
4.722000000000e+04 0.000000000000e+00 nan nan 1.367908090324e+00 2.226705317034e-01 3.577534557247e-01 4.371581309934e-01 1.679634774479e+02 3.945439131162e+01 4.955515047150e+05 4.955515043915e+05 4.955515047150e+05
4.728000000000e+04 0.000000000000e+00 nan nan 1.365590222824e+00 2.234467432280e-01 3.561032080010e-01 4.388951740463e-01 1.676549232226e+02 3.958614912861e+01 4.955515046968e+05 4.955515047149e+05 4.955515046968e+05
4.734000000000e+04 0.000000000000e+00 nan nan 1.363281248960e+00 2.242224058096e-01 3.544647072609e-01 4.406305751727e-01 1.673476028305e+02 3.971777913924e+01 4.955515046786e+05 4.955515047026e+05 4.955515046786e+05
4.740000000000e+04 0.000000000000e+00 nan nan 1.360981110187e+00 2.249975083577e-01 3.528377720372e-01 4.423642623425e-01 1.670415077863e+02 3.984927948995e+01 4.955515046911e+05 4.955515046799e+05 4.955515046911e+05
4.746000000000e+04 0.000000000000e+00 nan nan 1.358689758264e+00 2.257720441697e-01 3.512223551078e-01 4.440962651140e-01 1.667366312947e+02 3.998064901650e+01 4.955515047035e+05 4.955515046878e+05 4.955515047035e+05
4.752000000000e+04 0.000000000000e+00 nan nan 1.356407146493e+00 2.265460093837e-01 3.496183842975e-01 4.458265910046e-01 1.664329666711e+02 4.011188713542e+01 4.955515046936e+05 4.955515047042e+05 4.955515046936e+05
4.758000000000e+04 0.000000000000e+00 nan nan 1.354133217997e+00 2.273193980866e-01 3.480257188536e-01 4.475551935160e-01 1.661305058109e+02 4.024299297657e+01 4.955515046836e+05 4.955515046982e+05 4.955515046836e+05
4.764000000000e+04 0.000000000000e+00 nan nan 1.351867917579e+00 2.280922029355e-01 3.464442327759e-01 4.492820381581e-01 1.658292408560e+02 4.037396537414e+01 4.955515046881e+05 4.955515046854e+05 4.955515046881e+05
4.770000000000e+04 0.000000000000e+00 nan nan 1.349611197746e+00 2.288644179592e-01 3.448738385226e-01 4.510071201501e-01 1.655291649993e+02 4.050480335945e+01 4.955515046926e+05 4.955515046871e+05 4.955515046926e+05
4.776000000000e+04 0.000000000000e+00 nan nan 1.347363010173e+00 2.296360380980e-01 3.433144423421e-01 4.527304282021e-01 1.652302713267e+02 4.063550615364e+01 4.955515046982e+05 4.955515046940e+05 4.955515046982e+05
4.782000000000e+04 0.000000000000e+00 nan nan 1.345123301898e+00 2.304070577117e-01 3.417659286388e-01 4.544519323215e-01 1.649325523054e+02 4.076607290664e+01 4.955515047017e+05 4.955515046995e+05 4.955515047017e+05
4.788000000000e+04 0.000000000000e+00 nan nan 1.342892023795e+00 2.311774708974e-01 3.402281979216e-01 4.561716151583e-01 1.646360009172e+02 4.089650268351e+01 4.955515047053e+05 4.955515047028e+05 4.955515047053e+05
4.794000000000e+04 0.000000000000e+00 nan nan 1.340669126491e+00 2.319472720617e-01 3.387011490421e-01 4.578894569603e-01 1.643406101186e+02 4.102679461738e+01 4.955515047089e+05 4.955515047061e+05 4.955515047089e+05
4.800000000000e+04 0.000000000000e+00 nan nan 1.338454560993e+00 2.327164556497e-01 3.371846819088e-01 4.596054379751e-01 1.640463729231e+02 4.115694784702e+01 4.955515047124e+05 4.955515047094e+05 4.955515047124e+05
4.806000000000e+04 0.000000000000e+00 nan nan 1.336248278733e+00 2.334850161594e-01 3.356786975311e-01 4.613195385791e-01 1.637532824014e+02 4.128696152037e+01 4.955515047160e+05 4.955515047129e+05 4.955515047160e+05
4.812000000000e+04 0.000000000000e+00 nan nan 1.334050231495e+00 2.342529481506e-01 3.341830980504e-01 4.630317393542e-01 1.634613316809e+02 4.141683479647e+01 4.955515047196e+05 4.955515047161e+05 4.955515047196e+05
4.818000000000e+04 0.000000000000e+00 nan nan 1.331860371455e+00 2.350202462409e-01 3.326977867746e-01 4.647420211473e-01 1.631705139441e+02 4.154656684457e+01 4.955515047231e+05 4.955515047194e+05 4.955515047231e+05
4.824000000000e+04 0.000000000000e+00 nan nan 1.329678651167e+00 2.357869051057e-01 3.312226681779e-01 4.664503650993e-01 1.628808224288e+02 4.167615684420e+01 4.955515047267e+05 4.955515047227e+05 4.955515047267e+05
4.830000000000e+04 0.000000000000e+00 nan nan 1.327505023560e+00 2.365529194736e-01 3.297576478936e-01 4.681567526563e-01 1.625922504276e+02 4.180560398416e+01 4.955515047302e+05 4.955515047260e+05 4.955515047302e+05
4.836000000000e+04 0.000000000000e+00 nan nan 1.325339441932e+00 2.373182841308e-01 3.283026326979e-01 4.698611655677e-01 1.623047912869e+02 4.193490746349e+01 4.955515047338e+05 4.955515047293e+05 4.955515047338e+05
4.842000000000e+04 0.000000000000e+00 nan nan 1.323181859948e+00 2.380829939167e-01 3.268575304899e-01 4.715635858758e-01 1.620184384065e+02 4.206406649057e+01 4.955515047374e+05 4.955515047326e+05 4.955515047374e+05
4.848000000000e+04 0.000000000000e+00 nan nan 1.321032230470e+00 2.388470436058e-01 3.254222435945e-01 4.732639898939e-01 1.617331850804e+02 4.219308027489e+01 4.955515047275e+05 4.955515047377e+05 4.955515047275e+05
4.854000000000e+04 0.000000000000e+00 nan nan 1.318890509980e+00 2.396104280897e-01 3.239966923351e-01 4.749623695640e-01 1.614490250965e+02 4.232194801284e+01 4.955515047209e+05 4.955515047279e+05 4.955515047209e+05
4.860000000000e+04 0.000000000000e+00 nan nan 1.316756652278e+00 2.403731425971e-01 3.225807837474e-01 4.766587036952e-01 1.611659518873e+02 4.245066899573e+01 4.955515047142e+05 4.955515047214e+05 4.955515047142e+05
4.866000000000e+04 0.000000000000e+00 nan nan 1.314630612446e+00 2.411351821074e-01 3.211744300313e-01 4.783529753548e-01 1.608839590588e+02 4.257924245339e+01 4.955515047076e+05 4.955515047148e+05 4.955515047076e+05
4.872000000000e+04 0.000000000000e+00 nan nan 1.312512345922e+00 2.418965417094e-01 3.197775443980e-01 4.800451678393e-01 1.606030402690e+02 4.270766763762e+01 4.955515047010e+05 4.955515047083e+05 4.955515047010e+05
4.878000000000e+04 0.000000000000e+00 nan nan 1.310401808494e+00 2.426572165525e-01 3.183900410599e-01 4.817352646784e-01 1.603231892266e+02 4.283594381121e+01 4.955515046943e+05 4.955515047018e+05 4.955515046943e+05
4.884000000000e+04 0.000000000000e+00 nan nan 1.308298956287e+00 2.434172018373e-01 3.170118352252e-01 4.834232496518e-01 1.600443996904e+02 4.296407024589e+01 4.955515046877e+05 4.955515046952e+05 4.955515046877e+05
4.890000000000e+04 0.000000000000e+00 nan nan 1.306203745770e+00 2.441764928201e-01 3.156428430826e-01 4.851091067878e-01 1.597666654684e+02 4.309204622337e+01 4.955515046810e+05 4.955515046887e+05 4.955515046810e+05
4.896000000000e+04 0.000000000000e+00 nan nan 1.304116133746e+00 2.449350848147e-01 3.142829817821e-01 4.867928203529e-01 1.594899804178e+02 4.321987103575e+01 4.955515046744e+05 4.955515046822e+05 4.955515046744e+05
4.902000000000e+04 0.000000000000e+00 nan nan 1.302036077350e+00 2.456929731911e-01 3.129321694137e-01 4.884743748367e-01 1.592143384440e+02 4.334754398509e+01 4.955515046677e+05 4.955515046757e+05 4.955515046677e+05
4.908000000000e+04 0.000000000000e+00 nan nan 1.299963534048e+00 2.464501533746e-01 3.115903249869e-01 4.901537549339e-01 1.589397335004e+02 4.347506438336e+01 4.955515046611e+05 4.955515046691e+05 4.955515046611e+05
